source,target
Steve Scalise,Joe Barton
Steve Scalise,Justin Amash
Steve Scalise,Mitch McConnell
Steve Scalise,Fred Upton
Steve Scalise,Cedric Richmond
Steve Scalise,Jeff Denham
Steve Scalise,Martha Roby
Steve Scalise,Anna Eshoo
Steve Scalise,Greg Walden
Steve Scalise,Stevan Pearce
Steve Scalise,Billy Long
Steve Scalise,David Joyce
Steve Scalise,Keith Rothfus
Steve Scalise,Susan Brooks
Steve Scalise,Kevin Cramer
Steve Scalise,Chris Collins
Steve Scalise,Virginia Foxx
Steve Scalise,Jackie Walorski
Steve Scalise,John Thune
Steve Scalise,Christopher Smith
Steve Scalise,George Holding
Steve Scalise,Daniel Webster
Steve Scalise,Todd Young
Steve Scalise,Ted Yoho
Steve Scalise,Kevin Yoder
Steve Scalise,Joe Wilson
Steve Scalise,Brad Wenstrup
Steve Scalise,Tim Walberg
Steve Scalise,Ann Wagner
Steve Scalise,Michael Turner
Steve Scalise,Scott Tipton
Steve Scalise,Mac Thornberry
Steve Scalise,Steve Stivers
Steve Scalise,Chris Stewart
Steve Scalise,Lamar Smith
Steve Scalise,Austin Scott
Steve Scalise,Edward Royce
Steve Scalise,Dennis Ross
Steve Scalise,Peter Roskam
Steve Scalise,Tom Rice
Steve Scalise,James Renacci
Steve Scalise,Tom Reed
Steve Scalise,Luke Messer
Steve Scalise,Bill Posey
Steve Scalise,Ted Poe
Steve Scalise,Scott Perry
Steve Scalise,Steven Palazzo
Steve Scalise,Kristi Noem
Steve Scalise,Markwayne Mullin
Steve Scalise,Mark Meadows
Steve Scalise,David McKinley
Steve Scalise,Patrick McHenry
Steve Scalise,Tom McClintock
Steve Scalise,Thomas Massie
Steve Scalise,Kenny Marchant
Steve Scalise,Frank Lucas
Steve Scalise,Doug Lamborn
Steve Scalise,Raúl Labrador
Steve Scalise,Jim Jordan
Steve Scalise,Tom Graves
Steve Scalise,Kay Granger
Steve Scalise,Trey Gowdy
Steve Scalise,Louie Gohmert
Steve Scalise,Bob Gibbs
Steve Scalise,Cory Gardner
Steve Scalise,Charles Fleischmann
Steve Scalise,Blake Farenthold
Steve Scalise,Sean Duffy
Steve Scalise,Steve Daines
Steve Scalise,John Culberson
Steve Scalise,Eric Crawford
Steve Scalise,Tom Cotton
Steve Scalise,Steve King
Steve Scalise,Steve Chabot
Steve Scalise,Bill Cassidy
Steve Scalise,Jim Bridenstine
Steve Scalise,Larry Bucshon
Steve Scalise,Mo Brooks
Steve Scalise,Garland Barr
Steve Scalise,Mike Rogers
Steve Scalise,Robert Aderholt
Steve Scalise,Paul Gosar
Steve Scalise,Vern Buchanan
Steve Scalise,Cathy McMorris Rodgers
Steve Scalise,Darrell Issa
Steve Scalise,Diane Black
Steve Scalise,Bill Shuster
Steve Scalise,Todd Rokita
Steve Scalise,David Roe
Steve Scalise,Kevin Brady
Steve Scalise,Bob Goodlatte
Steve Scalise,Jeb Hensarling
Steve Scalise,Kevin McCarthy
Steve Scalise,Robert Latta
Steve Scalise,Michael Burgess
Steve Scalise,Steve Womack
Steve Scalise,John Shimkus
Steve Scalise,Marsha Blackburn
Steve Scalise,Gregg Harper
Steve Scalise,Leonard Lance
Steve Scalise,Gus Bilirakis
Steve Scalise,Pete Olson
Janice Schakowsky,Stephanie Murphy
Janice Schakowsky,Richard Blumenthal
Janice Schakowsky,Adriano Espaillat
Janice Schakowsky,Patty Murray
Janice Schakowsky,J. Correa
Janice Schakowsky,Pramila Jayapal
Janice Schakowsky,Ro Khanna
Janice Schakowsky,Nanette Barragán
Janice Schakowsky,Dwight Evans
Janice Schakowsky,Jamie Raskin
Janice Schakowsky,Charlie Crist
Janice Schakowsky,Jimmy Panetta
Janice Schakowsky,Val Demings
Janice Schakowsky,Salud Carbajal
Janice Schakowsky,Ruben Kihuen
Janice Schakowsky,Raja Krishnamoorthi
Janice Schakowsky,Bill Nelson
Janice Schakowsky,Kathy Castor
Janice Schakowsky,Kristi Noem
Janice Schakowsky,Tammy Baldwin
Janice Schakowsky,Seth Moulton
Janice Schakowsky,Sherrod Brown
Janice Schakowsky,James Himes
Janice Schakowsky,Jim Cooper
Janice Schakowsky,Brian Higgins
Janice Schakowsky,Robert Brady
Janice Schakowsky,James Langevin
Janice Schakowsky,Michael Doyle
Janice Schakowsky,Donald Norcross
Janice Schakowsky,Donald Beyer
Janice Schakowsky,Brendan Boyle
Janice Schakowsky,Peter Visclosky
Janice Schakowsky,John Larson
Janice Schakowsky,José Serrano
Janice Schakowsky,Richard Neal
Janice Schakowsky,William Keating
Janice Schakowsky,Stephen Lynch
Janice Schakowsky,Sean Maloney
Janice Schakowsky,Julia Brownley
Janice Schakowsky,Ruben Gallego
Janice Schakowsky,Bonnie Watson Coleman
Janice Schakowsky,Filemon Vela
Janice Schakowsky,Scott Peters
Janice Schakowsky,Henry Cuellar
Janice Schakowsky,Gene Green
Janice Schakowsky,Jerry McNerney
Janice Schakowsky,Zoe Lofgren
Janice Schakowsky,Martin Heinrich
Janice Schakowsky,Tom Udall
Janice Schakowsky,Sheldon Whitehouse
Janice Schakowsky,Thomas Carper
Janice Schakowsky,Patrick Leahy
Janice Schakowsky,Joyce Beatty
Janice Schakowsky,Benjamin Cardin
Janice Schakowsky,John Sarbanes
Janice Schakowsky,Denny Heck
Janice Schakowsky,Adam Smith
Janice Schakowsky,Suzan DelBene
Janice Schakowsky,Rick Larsen
Janice Schakowsky,Grace Napolitano
Janice Schakowsky,Anna Eshoo
Janice Schakowsky,Gerald Connolly
Janice Schakowsky,Katherine Clark
Janice Schakowsky,Alma Adams
Janice Schakowsky,Susan Collins
Janice Schakowsky,David Cicilline
Janice Schakowsky,Brenda Lawrence
Janice Schakowsky,Dina Titus
Janice Schakowsky,Ed Perlmutter
Janice Schakowsky,Lloyd Doggett
Janice Schakowsky,David Price
Janice Schakowsky,Bill Pascrell
Janice Schakowsky,Stacey Plaskett
Janice Schakowsky,Peter Welch
Janice Schakowsky,John Yarmuth
Janice Schakowsky,Betty McCollum
Janice Schakowsky,Mark DeSaulnier
Janice Schakowsky,Alan Lowenthal
Janice Schakowsky,Ted Lieu
Janice Schakowsky,Pete Aguilar
Janice Schakowsky,Alcee Hastings
Janice Schakowsky,Marcy Kaptur
Janice Schakowsky,Norma Torres
Janice Schakowsky,Kathleen Rice
Janice Schakowsky,Eric Swalwell
Janice Schakowsky,Tim Ryan
Janice Schakowsky,Debbie Dingell
Janice Schakowsky,Timothy Walz
Janice Schakowsky,Brad Sherman
Janice Schakowsky,Juan Vargas
Janice Schakowsky,George Butterfield
Janice Schakowsky,André Carson
Janice Schakowsky,Nydia Velázquez
Janice Schakowsky,Hakeem Jeffries
Janice Schakowsky,Grace Meng
Janice Schakowsky,Linda Sánchez
Janice Schakowsky,Steve Cohen
Janice Schakowsky,Ben Luján
Janice Schakowsky,Frederica Wilson
Janice Schakowsky,Tony Cárdenas
Janice Schakowsky,Theodore Deutch
Janice Schakowsky,Sheila Jackson Lee
Janice Schakowsky,Al Green
Janice Schakowsky,Matthew Cartwright
Janice Schakowsky,Steve Scalise
Janice Schakowsky,Adam Schiff
Janice Schakowsky,Albio Sires
Janice Schakowsky,Orrin Hatch
Janice Schakowsky,Donald Payne
Janice Schakowsky,Marc Veasey
Janice Schakowsky,Angus King
Janice Schakowsky,Lucille Roybal-Allard
Janice Schakowsky,Cathy McMorris Rodgers
Janice Schakowsky,David Reichert
Janice Schakowsky,Cory Gardner
Janice Schakowsky,Danny Davis
Janice Schakowsky,Eric Crawford
Janice Schakowsky,Vicky Hartzler
Janice Schakowsky,Todd Young
Janice Schakowsky,Scott Tipton
Janice Schakowsky,Ken Calvert
Janice Schakowsky,Jeff Denham
Janice Schakowsky,Edward Royce
Janice Schakowsky,Jeanne Shaheen
Janice Schakowsky,Tim Scott
Janice Schakowsky,Gregory Meeks
Janice Schakowsky,Trey Gowdy
Janice Schakowsky,Don Young
Janice Schakowsky,Joseph Crowley
Janice Schakowsky,Jared Polis
Janice Schakowsky,Ted Cruz
Janice Schakowsky,Mike Lee
Janice Schakowsky,Robert Scott
Janice Schakowsky,Mark Pocan
Janice Schakowsky,Sanford Bishop
Janice Schakowsky,David Scott
Janice Schakowsky,Henry Johnson
Janice Schakowsky,Elijah Cummings
Janice Schakowsky,James Renacci
Janice Schakowsky,Steve Chabot
Janice Schakowsky,Susan Davis
Janice Schakowsky,Larry Bucshon
Janice Schakowsky,Justin Amash
Janice Schakowsky,Richard Burr
Janice Schakowsky,Vern Buchanan
Janice Schakowsky,Mike Coffman
Janice Schakowsky,Robin Kelly
Janice Schakowsky,Frank Lucas
Janice Schakowsky,Fred Upton
Janice Schakowsky,Pete Sessions
Janice Schakowsky,Joe Barton
Janice Schakowsky,Jim Jordan
Janice Schakowsky,Greg Walden
Janice Schakowsky,Darrell Issa
Janice Schakowsky,Eliot Engel
Janice Schakowsky,Mitch McConnell
Janice Schakowsky,Daniel Lipinski
Janice Schakowsky,Peter King
Janice Schakowsky,Debbie Wasserman Schultz
Janice Schakowsky,Elizabeth Warren
Janice Schakowsky,Ileana Ros-Lehtinen
Janice Schakowsky,Maria Cantwell
Janice Schakowsky,John Reed
Janice Schakowsky,Robert Casey
Janice Schakowsky,Beto O’Rourke
Janice Schakowsky,Jared Huffman
Janice Schakowsky,Kyrsten Sinema
Janice Schakowsky,Richard Nolan
Janice Schakowsky,John Delaney
Janice Schakowsky,Christopher Murphy
Janice Schakowsky,Michelle Lujan Grisham
Janice Schakowsky,Jim Costa
Janice Schakowsky,Ron Wyden
Janice Schakowsky,Marco Rubio
Janice Schakowsky,Rodney Davis
Janice Schakowsky,Tom Rice
Janice Schakowsky,Carol Shea-Porter
Janice Schakowsky,Charles Schumer
Janice Schakowsky,Mark Takano
Janice Schakowsky,Joseph Kennedy
Janice Schakowsky,Derek Kilmer
Janice Schakowsky,Ann Kuster
Janice Schakowsky,Joaquin Castro
Janice Schakowsky,Raul Ruiz
Janice Schakowsky,Kevin McCarthy
Janice Schakowsky,Paul Ryan
Janice Schakowsky,Daniel Kildee
Janice Schakowsky,Bill Foster
Janice Schakowsky,Bradley Schneider
Janice Schakowsky,Peter Roskam
Janice Schakowsky,Dianne Feinstein
Janice Schakowsky,Cedric Richmond
Janice Schakowsky,Gary Peters
Janice Schakowsky,John McCain
Janice Schakowsky,Jeff Merkley
Janice Schakowsky,Carolyn Maloney
Janice Schakowsky,Suzanne Bonamici
Janice Schakowsky,Tammy Duckworth
Janice Schakowsky,Elizabeth Esty
Janice Schakowsky,Lois Frankel
Janice Schakowsky,Ami Bera
Janice Schakowsky,Mike Thompson
Janice Schakowsky,Cheri Bustos
Janice Schakowsky,Jerrold Nadler
Janice Schakowsky,Keith Ellison
Janice Schakowsky,Chris Van Hollen
Janice Schakowsky,Nita Lowey
Janice Schakowsky,Terri Sewell
Janice Schakowsky,Emanuel Cleaver
Janice Schakowsky,Maxine Waters
Janice Schakowsky,Frank Pallone
Janice Schakowsky,Earl Blumenauer
Janice Schakowsky,Eleanor Norton
Janice Schakowsky,Yvette Clarke
Janice Schakowsky,Kirsten Gillibrand
Janice Schakowsky,Eddie Johnson
Janice Schakowsky,Mazie Hirono
Janice Schakowsky,Bobby Rush
Janice Schakowsky,Bernard Sanders
Janice Schakowsky,Niki Tsongas
Janice Schakowsky,Doris Matsui
Janice Schakowsky,Colleen Hanabusa
Janice Schakowsky,Judy Chu
Janice Schakowsky,Joe Courtney
Janice Schakowsky,Karen Bass
Janice Schakowsky,Marcia Fudge
Janice Schakowsky,James McGovern
Janice Schakowsky,John Garamendi
Janice Schakowsky,Jackie Speier
Janice Schakowsky,Peter DeFazio
Janice Schakowsky,Gwen Moore
Janice Schakowsky,Barbara Lee
Janice Schakowsky,Paul Tonko
Janice Schakowsky,Richard Durbin
Janice Schakowsky,Sander Levin
Janice Schakowsky,John Lewis
Janice Schakowsky,Diana DeGette
Janice Schakowsky,Raúl Grijalva
Janice Schakowsky,Chellie Pingree
Janice Schakowsky,Louise Slaughter
Janice Schakowsky,Mike Quigley
Janice Schakowsky,James Clyburn
Janice Schakowsky,Rosa DeLauro
Janice Schakowsky,Steny Hoyer
Janice Schakowsky,Edward Markey
Janice Schakowsky,Kay Granger
Janice Schakowsky,Nancy Pelosi
Janice Schakowsky,Luis Gutiérrez
Adam Schiff,Sheldon Whitehouse
Adam Schiff,Jeff Merkley
Adam Schiff,Stephanie Murphy
Adam Schiff,Donald Beyer
Adam Schiff,Michelle Lujan Grisham
Adam Schiff,Nanette Barragán
Adam Schiff,Katherine Clark
Adam Schiff,Joseph Kennedy
Adam Schiff,Niki Tsongas
Adam Schiff,Pramila Jayapal
Adam Schiff,Benjamin Cardin
Adam Schiff,Elizabeth Warren
Adam Schiff,Cheri Bustos
Adam Schiff,Timothy Kaine
Adam Schiff,Mark Warner
Adam Schiff,Kamala Harris
Adam Schiff,Denny Heck
Adam Schiff,Jimmy Panetta
Adam Schiff,Salud Carbajal
Adam Schiff,Sheila Jackson Lee
Adam Schiff,Hakeem Jeffries
Adam Schiff,Jerrold Nadler
Adam Schiff,Carolyn Maloney
Adam Schiff,Joseph Crowley
Adam Schiff,André Carson
Adam Schiff,Kirsten Gillibrand
Adam Schiff,Claire McCaskill
Adam Schiff,John McCain
Adam Schiff,Charles Schumer
Adam Schiff,Bernard Sanders
Adam Schiff,Mike Thompson
Adam Schiff,Julia Brownley
Adam Schiff,Pete Aguilar
Adam Schiff,Ruben Gallego
Adam Schiff,Bill Pascrell
Adam Schiff,Mike Bishop
Adam Schiff,Thomas Carper
Adam Schiff,Richard Blumenthal
Adam Schiff,Derek Kilmer
Adam Schiff,Elizabeth Esty
Adam Schiff,Rosa DeLauro
Adam Schiff,Gregory Meeks
Adam Schiff,Joe Courtney
Adam Schiff,Theodore Deutch
Adam Schiff,Juan Vargas
Adam Schiff,Henry Johnson
Adam Schiff,Susan Davis
Adam Schiff,Sanford Bishop
Adam Schiff,Lois Frankel
Adam Schiff,Scott Peters
Adam Schiff,Ami Bera
Adam Schiff,David Scott
Adam Schiff,Doris Matsui
Adam Schiff,Alan Lowenthal
Adam Schiff,Yvette Clarke
Adam Schiff,Zoe Lofgren
Adam Schiff,Louise Slaughter
Adam Schiff,Joaquin Castro
Adam Schiff,Adam Kinzinger
Adam Schiff,Richard Burr
Adam Schiff,John Lewis
Adam Schiff,Lucille Roybal-Allard
Adam Schiff,Darrell Issa
Adam Schiff,Eric Swalwell
Adam Schiff,Rick Larsen
Adam Schiff,Tony Cárdenas
Adam Schiff,Tom Cole
Adam Schiff,Janice Schakowsky
Adam Schiff,Elijah Cummings
Adam Schiff,Christopher Murphy
Adam Schiff,Nita Lowey
Adam Schiff,Robert Menéndez
Adam Schiff,Jared Huffman
Adam Schiff,Nydia Velázquez
Adam Schiff,Barbara Lee
Adam Schiff,Todd Rokita
Adam Schiff,Al Green
Adam Schiff,Linda Sánchez
Adam Schiff,Grace Napolitano
Adam Schiff,Keith Ellison
Adam Schiff,Frederica Wilson
Adam Schiff,Gwen Moore
Adam Schiff,Carol Shea-Porter
Adam Schiff,Mark Pocan
Adam Schiff,Bob Goodlatte
Adam Schiff,Luis Gutiérrez
Adam Schiff,C. Ruppersberger
Adam Schiff,James Himes
Adam Schiff,Dianne Feinstein
Adam Schiff,Debbie Wasserman Schultz
Adam Schiff,Karen Bass
Adam Schiff,Ann Kuster
Adam Schiff,Raul Ruiz
Adam Schiff,James Langevin
Adam Schiff,Diana DeGette
Adam Schiff,Mark Takano
Adam Schiff,Maxine Waters
Adam Schiff,Tim Ryan
Adam Schiff,Jerry McNerney
Adam Schiff,Eliot Engel
Adam Schiff,Mike Quigley
Adam Schiff,José Serrano
Adam Schiff,Marcia Fudge
Adam Schiff,Earl Blumenauer
Adam Schiff,James Clyburn
Adam Schiff,Ron Kind
Adam Schiff,Brian Higgins
Adam Schiff,Anna Eshoo
Adam Schiff,Nancy Pelosi
Adam Schiff,Jim Costa
Adam Schiff,Judy Chu
Adam Schiff,John Larson
Adam Schiff,John Garamendi
Adam Schiff,Jackie Speier
Adam Schiff,Adam Smith
Adam Schiff,Brad Sherman
Adam Schiff,Steny Hoyer
Kurt Schrader,Ken Calvert
Kurt Schrader,Edward Royce
Kurt Schrader,Kevin Cramer
Kurt Schrader,Doug LaMalfa
Kurt Schrader,Paul Cook
Kurt Schrader,Filemon Vela
Kurt Schrader,David Valadao
Kurt Schrader,Juan Vargas
Kurt Schrader,Susan Davis
Kurt Schrader,Elizabeth Esty
Kurt Schrader,Donald Norcross
Kurt Schrader,Lois Frankel
Kurt Schrader,Scott Peters
Kurt Schrader,Bill Pascrell
Kurt Schrader,Donald Payne
Kurt Schrader,Brenda Lawrence
Kurt Schrader,Bonnie Watson Coleman
Kurt Schrader,Kathleen Rice
Kurt Schrader,Pete Aguilar
Kurt Schrader,Norma Torres
Kurt Schrader,Michael Simpson
Kurt Schrader,Jaime Herrera Beutler
Kurt Schrader,Cheri Bustos
Kurt Schrader,Jared Polis
Kurt Schrader,Joyce Beatty
Kurt Schrader,Dan Newhouse
Kurt Schrader,Fred Upton
Kurt Schrader,Tony Cárdenas
Kurt Schrader,Jeff Duncan
Kurt Schrader,Robert Latta
Kurt Schrader,Bill Johnson
Kurt Schrader,Bob Goodlatte
Kurt Schrader,H. Griffith
Kurt Schrader,Garret Graves
Kurt Schrader,Adam Kinzinger
Kurt Schrader,Ralph Abraham
Kurt Schrader,John Shimkus
Kurt Schrader,Gary Palmer
Kurt Schrader,Ruben Gallego
Kurt Schrader,Ted Lieu
Kurt Schrader,Keith Rothfus
Kurt Schrader,Debbie Dingell
Kurt Schrader,Kyrsten Sinema
Kurt Schrader,Mark Pocan
Kurt Schrader,Joaquin Castro
Kurt Schrader,Richard Durbin
Kurt Schrader,Tammy Duckworth
Kurt Schrader,Daniel Lipinski
Kurt Schrader,Bradley Schneider
Kurt Schrader,Sean Maloney
Kurt Schrader,Richard Nolan
Kurt Schrader,Sam Graves
Kurt Schrader,Mike Lee
Kurt Schrader,Ted Cruz
Kurt Schrader,Trey Gowdy
Kurt Schrader,Darrell Issa
Kurt Schrader,Robert Portman
Kurt Schrader,Lindsey Graham
Kurt Schrader,Zoe Lofgren
Kurt Schrader,Eric Swalwell
Kurt Schrader,Tulsi Gabbard
Kurt Schrader,Jeanne Shaheen
Kurt Schrader,Carol Shea-Porter
Kurt Schrader,Mike Thompson
Kurt Schrader,Alan Lowenthal
Kurt Schrader,Jared Huffman
Kurt Schrader,Denny Heck
Kurt Schrader,Suzan DelBene
Kurt Schrader,Ami Bera
Kurt Schrader,Derek Kilmer
Kurt Schrader,Jim Costa
Kurt Schrader,Marc Veasey
Kurt Schrader,Dean Heller
Kurt Schrader,Dina Titus
Kurt Schrader,Suzanne Bonamici
Kurt Schrader,Kirsten Gillibrand
Kurt Schrader,Carolyn Maloney
Kurt Schrader,James Himes
Kurt Schrader,Brian Higgins
Kurt Schrader,Gene Green
Kurt Schrader,Joe Courtney
Kurt Schrader,José Serrano
Kurt Schrader,Ed Perlmutter
Kurt Schrader,Robert Brady
Kurt Schrader,Sheila Jackson Lee
Kurt Schrader,Brad Sherman
Kurt Schrader,Grace Napolitano
Kurt Schrader,Eleanor Norton
Kurt Schrader,Steve Cohen
Kurt Schrader,Lloyd Doggett
Kurt Schrader,Al Green
Kurt Schrader,Niki Tsongas
Kurt Schrader,Yvette Clarke
Kurt Schrader,Gary Peters
Kurt Schrader,André Carson
Kurt Schrader,Anna Eshoo
Kurt Schrader,Doris Matsui
Kurt Schrader,Frederica Wilson
Kurt Schrader,Marcia Fudge
Kurt Schrader,Cedric Richmond
Kurt Schrader,Stephen Lynch
Kurt Schrader,Bobby Rush
Kurt Schrader,Rick Larsen
Kurt Schrader,George Butterfield
Kurt Schrader,Lucille Roybal-Allard
Kurt Schrader,Richard Neal
Kurt Schrader,David Price
Kurt Schrader,Jerrold Nadler
Kurt Schrader,Jerry McNerney
Kurt Schrader,John Yarmuth
Kurt Schrader,Linda Sánchez
Kurt Schrader,Bennie Thompson
Kurt Schrader,Eliot Engel
Kurt Schrader,Luis Gutiérrez
Kurt Schrader,Joe Donnelly
Kurt Schrader,David Scott
Kurt Schrader,Joseph Crowley
Kurt Schrader,Terri Sewell
Kurt Schrader,Raúl Grijalva
Kurt Schrader,Gerald Connolly
Kurt Schrader,Jim Cooper
Kurt Schrader,William Keating
Kurt Schrader,Charles Schumer
Kurt Schrader,Nita Lowey
Kurt Schrader,Adam Schiff
Kurt Schrader,Peter Visclosky
Kurt Schrader,Barbara Lee
Kurt Schrader,Jackie Speier
Kurt Schrader,James McGovern
Kurt Schrader,John Lewis
Kurt Schrader,John Larson
Kurt Schrader,Judy Chu
Kurt Schrader,Diana DeGette
Kurt Schrader,Nancy Pelosi
Kurt Schrader,Adam Smith
Kurt Schrader,Chellie Pingree
Kurt Schrader,James Langevin
Kurt Schrader,Robert Scott
Kurt Schrader,Henry Cuellar
Kurt Schrader,Mike Quigley
Kurt Schrader,Sander Levin
Kurt Schrader,Ron Kind
Kurt Schrader,Janice Schakowsky
Kurt Schrader,Claire McCaskill
Kurt Schrader,Theodore Deutch
Kurt Schrader,Michael Doyle
Kurt Schrader,Henry Johnson
Kurt Schrader,Sanford Bishop
Kurt Schrader,Gwen Moore
Kurt Schrader,Paul Tonko
Kurt Schrader,Louise Slaughter
Kurt Schrader,Mazie Hirono
Kurt Schrader,Maxine Waters
Kurt Schrader,Edward Markey
Kurt Schrader,Rosa DeLauro
Kurt Schrader,Tim Ryan
Kurt Schrader,Keith Ellison
Kurt Schrader,Frank Pallone
Kurt Schrader,Gregory Meeks
Kurt Schrader,Ben Luján
Kurt Schrader,John Garamendi
Kurt Schrader,James Clyburn
Kurt Schrader,Albio Sires
Kurt Schrader,Colleen Hanabusa
Kurt Schrader,Emanuel Cleaver
Kurt Schrader,Steny Hoyer
Kurt Schrader,Chris Van Hollen
Kurt Schrader,Ron Wyden
Kurt Schrader,Jeff Merkley
Kurt Schrader,Earl Blumenauer
Kurt Schrader,Greg Walden
Kurt Schrader,Peter DeFazio
Charles Schumer,Kamala Harris
Charles Schumer,Thom Tillis
Charles Schumer,Adam Schiff
Charles Schumer,Doug Jones
Charles Schumer,Anna Eshoo
Charles Schumer,Cory Booker
Charles Schumer,Margaret Hassan
Charles Schumer,Catherine Cortez Masto
Charles Schumer,Tammy Duckworth
Charles Schumer,Angus King
Charles Schumer,John Reed
Charles Schumer,Jon Tester
Charles Schumer,Brian Schatz
Charles Schumer,John Hoeven
Charles Schumer,John Lewis
Charles Schumer,Peter Welch
Charles Schumer,Ed Perlmutter
Charles Schumer,Hakeem Jeffries
Charles Schumer,Sander Levin
Charles Schumer,Gary Peters
Charles Schumer,Edward Markey
Charles Schumer,Elizabeth Warren
Charles Schumer,Amy Klobuchar
Charles Schumer,David McKinley
Charles Schumer,Heidi Heitkamp
Charles Schumer,Joe Donnelly
Charles Schumer,Susan Collins
Charles Schumer,Tammy Baldwin
Charles Schumer,Eleanor Norton
Charles Schumer,Christopher Murphy
Charles Schumer,Sean Maloney
Charles Schumer,Chris Collins
Charles Schumer,Roy Blunt
Charles Schumer,Marco Rubio
Charles Schumer,Peter King
Charles Schumer,Lindsey Graham
Charles Schumer,John McCain
Charles Schumer,Terri Sewell
Charles Schumer,Martin Heinrich
Charles Schumer,Nancy Pelosi
Charles Schumer,Thad Cochran
Charles Schumer,Lisa Murkowski
Charles Schumer,Louise Slaughter
Charles Schumer,Dianne Feinstein
David Schweikert,Edward Royce
David Schweikert,Bill Shuster
David Schweikert,Bob Goodlatte
David Schweikert,Robert Wittman
David Schweikert,Jeff Denham
David Schweikert,Scott DesJarlais
David Schweikert,Stevan Pearce
David Schweikert,Robert Aderholt
David Schweikert,Ruben Gallego
David Schweikert,Raúl Grijalva
David Schweikert,Martha McSally
David Schweikert,Jackie Walorski
David Schweikert,Devin Nunes
David Schweikert,Peter Welch
David Schweikert,Ted Yoho
David Schweikert,Bradley Byrne
David Schweikert,Steve Scalise
David Schweikert,Kyrsten Sinema
David Schweikert,Kevin McCarthy
David Schweikert,Paul Tonko
David Schweikert,Steven Palazzo
David Schweikert,Tom Marino
David Schweikert,Jeb Hensarling
David Schweikert,Louie Gohmert
David Schweikert,Jeff Fortenberry
David Schweikert,Jeff Duncan
David Schweikert,K. Conaway
David Schweikert,Mike Coffman
David Schweikert,Michael Burgess
David Schweikert,Kevin Brady
David Schweikert,John McCain
David Schweikert,Roy Blunt
David Schweikert,Robert Portman
David Schweikert,Mike Lee
David Schweikert,Paul Gosar
David Schweikert,Scott Tipton
David Schweikert,Austin Scott
David Schweikert,Steve Chabot
David Schweikert,Trey Gowdy
David Schweikert,Diane Black
David Schweikert,Blake Farenthold
David Schweikert,David McKinley
David Schweikert,Mario Diaz-Balart
David Schweikert,Lou Barletta
David Schweikert,Mo Brooks
David Schweikert,Eric Crawford
David Schweikert,Sean Duffy
David Schweikert,Charles Fleischmann
David Schweikert,Bob Gibbs
David Schweikert,Jaime Herrera Beutler
David Schweikert,Randy Hultgren
David Schweikert,Bill Johnson
David Schweikert,Adam Kinzinger
David Schweikert,Raúl Labrador
David Schweikert,James Lankford
David Schweikert,Kristi Noem
David Schweikert,James Renacci
David Schweikert,Martha Roby
David Schweikert,Todd Rokita
David Schweikert,Steve Stivers
David Schweikert,Tim Walberg
David Schweikert,Steve Womack
David Schweikert,Robert Latta
David Schweikert,Vern Buchanan
David Schweikert,Ileana Ros-Lehtinen
David Schweikert,John Boozman
David Schweikert,John Shimkus
David Schweikert,Tom Cole
David Schweikert,Peter King
David Schweikert,David Roe
David Schweikert,Don Young
David Schweikert,Michael McCaul
David Schweikert,Mike Rogers
David Schweikert,Walter Jones
David Schweikert,Ted Poe
David Schweikert,Bill Posey
David Schweikert,David Reichert
David Schweikert,Lamar Smith
David Schweikert,Greg Walden
David Schweikert,Michael Turner
David Schweikert,John Culberson
David Schweikert,Pete Olson
David Schweikert,Pete Sessions
David Schweikert,Ken Calvert
David Schweikert,Kay Granger
David Schweikert,Tom Graves
David Schweikert,H. Griffith
David Schweikert,Patrick McHenry
David Schweikert,Gus Bilirakis
David Schweikert,Tim Scott
David Schweikert,Vicky Hartzler
David Schweikert,Larry Bucshon
David Schweikert,Sander Levin
David Schweikert,Virginia Foxx
David Schweikert,Fred Upton
David Schweikert,Todd Young
David Schweikert,Shelley Capito
David Schweikert,Patrick Toomey
David Schweikert,Kenny Marchant
David Schweikert,Thomas Rooney
David Schweikert,Cathy McMorris Rodgers
David Schweikert,Gregg Harper
David Schweikert,Bill Huizenga
David Schweikert,Glenn Thompson
David Schweikert,Bill Flores
David Schweikert,Ron Johnson
David Schweikert,Peter Roskam
David Schweikert,Steve King
David Schweikert,Tom McClintock
David Schweikert,John Carter
David Schweikert,Lynn Jenkins
David Schweikert,Sam Graves
David Schweikert,Jim Jordan
David Schweikert,Paul Ryan
David Schweikert,Darrell Issa
Austin Scott,Garret Graves
Austin Scott,Steve Scalise
Austin Scott,Marsha Blackburn
Austin Scott,Charles Fleischmann
Austin Scott,Glenn Thompson
Austin Scott,Bill Shuster
Austin Scott,Lou Barletta
Austin Scott,Steve Womack
Austin Scott,Gary Palmer
Austin Scott,Rob Woodall
